810.2498 2.4825133E-11
805.8937 2.6338622E-11
801.5841 2.8079851E-11
797.3204 2.9892311E-11
793.1017 3.1740999E-11
788.9276 3.3790169E-11
784.7970 3.6114538E-11
780.7095 3.8606170E-11
776.6644 4.1211683E-11
772.6609 4.4059312E-11
768.6987 4.7256230E-11
764.7767 5.0744853E-11
760.8946 5.4469620E-11
757.0516 5.8531707E-11
753.2473 6.3056893E-11
749.4811 6.8044133E-11
745.7523 7.3449559E-11
742.0606 7.9360712E-11
738.4050 8.5921846E-11
734.7854 9.3180165E-11
731.2011 1.0112247E-10
727.6516 1.0982487E-10
724.1364 1.1943929E-10
720.6549 1.3004889E-10
717.2068 1.4165909E-10
713.7916 1.5431807E-10
710.4086 1.6813528E-10
707.0577 1.8315455E-10
703.7382 1.9930343E-10
700.4496 2.1647424E-10
697.1918 2.3456240E-10
693.9640 2.5335614E-10
690.7660 2.7245856E-10
687.5974 2.9135550E-10
684.4576 3.0948960E-10
681.3465 3.2622052E-10
678.2635 3.4080383E-10
675.2083 3.5250597E-10
672.1804 3.6076550E-10
669.1796 3.6522910E-10
666.2054 3.6573403E-10
663.2576 3.6234152E-10
660.3358 3.5539752E-10
657.4396 3.4545819E-10
654.5687 3.3314823E-10
651.7228 3.1908157E-10
648.9014 3.0387370E-10
646.1044 2.8810995E-10
643.3315 2.7225139E-10
640.5822 2.5662059E-10
637.8563 2.4145796E-10
635.1535 2.2697001E-10
632.4735 2.1328765E-10
629.8160 2.0044147E-10
627.1808 1.8842759E-10
624.5676 1.7725990E-10
621.9760 1.6693612E-10
619.4059 1.5739943E-10
616.8569 1.4857653E-10
614.3288 1.4043076E-10
611.8213 1.3294144E-10
609.3344 1.2604967E-10
606.8673 1.1967947E-10
604.4202 1.1379034E-10
601.9929 1.0837101E-10
599.5849 1.0338166E-10
597.1960 9.8758619E-11
594.8263 9.4465706E-11
592.4752 9.0501301E-11
590.1426 8.6846481E-11
587.8283 8.3452169E-11
585.5321 8.0286840E-11
583.2538 7.7356933E-11
580.9932 7.4658418E-11
578.7499 7.2146816E-11
576.5239 6.9784595E-11
574.3151 6.7578450E-11
572.1230 6.5544008E-11
