389.3409 2.7586727E-10
388.3322 2.7633429E-10
387.3288 2.7552630E-10
386.3304 2.7299463E-10
385.3374 2.6860708E-10
384.3493 2.6244920E-10
383.3663 2.5476857E-10
382.3883 2.4596516E-10
381.4153 2.3647143E-10
380.4473 2.2657999E-10
379.4841 2.1646646E-10
378.5258 2.0636250E-10
377.5724 1.9659699E-10
376.6237 1.8743884E-10
375.6797 1.7901582E-10
374.7405 1.7140134E-10
373.8061 1.6469044E-10
372.8762 1.5890779E-10
371.9509 1.5396405E-10
371.0303 1.4976023E-10
370.1141 1.4627605E-10
369.2025 1.4346861E-10
368.2954 1.4120358E-10
367.3927 1.3939104E-10
366.4944 1.3810339E-10
365.6006 1.3743576E-10
364.7110 1.3731606E-10
363.8258 1.3757984E-10
362.9448 1.3816003E-10
362.0682 1.3903327E-10
361.1957 1.4000424E-10
360.3275 1.4073671E-10
359.4634 1.4099807E-10
358.6034 1.4073188E-10
357.7476 1.3985081E-10
356.8958 1.3821447E-10
356.0480 1.3587315E-10
355.2043 1.3312211E-10
354.3646 1.3022322E-10
353.5288 1.2723245E-10
352.6970 1.2420492E-10
